episode_id,seat,final_money,peak_crew,total_hires,first_land_day,elbow_day,tiles_planted,plants_carrot,plants_melon,plants_strawberry,plants_tomato,plants_wheat,price_carrot_max,price_carrot_min,price_egg_max,price_egg_min,price_fertilizer_max,price_fertilizer_min,price_melon_max,price_melon_min,price_milk_max,price_milk_min,price_strawberry_max,price_strawberry_min,price_tomato_max,price_tomato_min,price_wheat_max,price_wheat_min,price_wool_max,price_wool_min
89697850,1,41381.0,13,257,11.0,10.0,99,0,24,0,12,63,42,35,52,42,102,68,278,13,344,160,310,120,94,60,53,25,253,200
89704066,0,180011.0,12,298,7.0,14.0,99,0,21,44,0,34,42,35,75,50,100,55,278,1,273,160,270,120,90,60,54,25,247,200
89704066,1,32235.0,7,203,,13.0,86,27,32,3,5,19,42,35,75,50,100,55,278,1,273,160,270,120,90,60,54,25,247,200
89705783,0,33450.0,6,180,,11.0,82,41,25,16,0,0,41,35,75,50,100,100,278,13,332,160,292,120,90,60,48,25,253,200
89705783,1,24142.0,7,203,,0.0,86,27,32,3,5,19,41,35,75,50,100,100,278,13,332,160,292,120,90,60,48,25,253,200
89705791,0,6449.0,0,0,,0.0,3,0,2,0,0,1,42,35,70,50,100,100,293,250,328,160,324,120,101,60,50,25,250,200
89705791,1,2300.0,0,0,,0.0,30,30,0,0,0,0,42,35,70,50,100,100,293,250,328,160,324,120,101,60,50,25,250,200
89706331,0,3239.0,4,120,12.0,0.0,176,0,0,0,176,0,42,35,77,50,100,100,281,219,344,160,319,120,93,60,51,25,246,200
89706331,1,49182.0,7,203,,13.0,86,27,32,3,5,19,42,35,77,50,100,100,281,219,344,160,319,120,93,60,51,25,246,200
89709183,0,49347.0,7,203,,13.0,86,27,32,3,5,19,42,35,67,50,100,100,281,219,361,160,326,120,107,60,50,25,248,200
89709183,1,1620.0,0,0,0.0,0.0,30,0,0,0,0,30,42,35,67,50,100,100,281,219,361,160,326,120,107,60,50,25,248,200
89714884,0,164788.0,12,303,7.0,14.0,131,0,21,44,0,66,42,35,68,50,100,57,278,1,279,160,242,120,111,60,47,25,248,200
89714884,1,44283.0,11,185,10.0,10.0,242,36,32,0,0,174,42,35,68,50,100,57,278,1,279,160,242,120,111,60,47,25,248,200
89724071,0,30537.0,7,203,,13.0,86,27,32,3,5,19,41,35,71,50,100,100,280,13,290,160,313,120,103,60,58,25,246,200
89724071,1,82658.0,8,231,12.0,12.0,58,0,58,0,0,0,41,35,71,50,100,100,280,13,290,160,313,120,103,60,58,25,246,200
89733244,0,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,68,50,100,100,293,250,368,160,330,120,105,60,50,25,248,200
89733244,1,3372.0,0,0,,0.0,15,0,0,0,0,15,42,35,68,50,100,100,293,250,368,160,330,120,105,60,50,25,248,200
89735515,0,45876.0,11,188,10.0,10.0,206,28,28,14,0,136,42,35,69,50,100,47,277,1,287,160,280,120,88,60,48,25,247,200
89735515,1,136555.0,12,317,7.0,15.0,83,4,20,34,0,25,42,35,69,50,100,47,277,1,287,160,280,120,88,60,48,25,247,200
89738422,0,69806.0,13,180,10.0,11.0,152,2,33,27,0,90,42,35,76,50,100,65,278,81,248,160,306,120,105,60,58,25,223,93
89738422,1,84441.0,10,230,9.0,16.0,24,12,8,1,0,3,42,35,76,50,100,65,278,81,248,160,306,120,105,60,58,25,223,93
89741276,0,49232.0,10,182,10.0,10.0,204,8,33,11,0,152,42,35,70,50,100,51,278,1,280,160,260,120,98,60,48,25,246,200
89741276,1,163154.0,12,294,8.0,15.0,69,0,18,46,0,5,42,35,70,50,100,51,278,1,280,160,260,120,98,60,48,25,246,200
89741872,0,26746.0,8,141,4.0,0.0,147,43,16,37,15,36,42,35,74,50,128,100,277,48,344,160,281,120,98,60,47,23,246,200
89741872,1,30572.0,7,203,,13.0,89,25,36,5,5,18,42,35,74,50,128,100,277,48,344,160,281,120,98,60,47,23,246,200
89744232,0,5995.0,0,0,,0.0,2,0,2,0,0,0,42,35,65,50,100,100,281,179,358,160,297,120,103,60,45,25,252,200
89744232,1,43626.0,7,208,0.0,13.0,198,39,80,1,0,78,42,35,65,50,100,100,281,179,358,160,297,120,103,60,45,25,252,200
89744237,0,78623.0,13,297,22.0,13.0,47,0,4,0,0,43,42,35,70,50,100,60,278,13,283,160,302,120,101,60,50,25,240,200
89744237,1,61666.0,12,183,10.0,10.0,184,35,37,18,0,94,42,35,70,50,100,60,278,13,283,160,302,120,101,60,50,25,240,200
89748283,0,92091.0,12,316,7.0,11.0,228,1,23,16,10,178,42,35,60,50,100,45,278,13,319,160,289,120,103,60,48,25,246,200
89748283,1,26052.0,7,203,,0.0,85,26,32,3,5,19,42,35,60,50,100,45,278,13,319,160,289,120,103,60,48,25,246,200
89748820,0,99448.0,12,256,10.0,11.0,233,0,39,20,0,174,42,35,64,50,100,53,278,1,285,160,302,120,105,60,53,25,253,200
89748820,1,18940.0,7,203,,0.0,90,28,33,3,5,21,42,35,64,50,100,53,278,1,285,160,302,120,105,60,53,25,253,200
89751704,0,114158.0,13,302,8.0,18.0,77,0,21,49,0,7,42,35,71,50,100,88,278,7,288,160,245,120,94,60,47,25,249,200
89751704,1,47541.0,10,181,10.0,10.0,232,26,34,0,0,172,42,35,71,50,100,88,278,7,288,160,245,120,94,60,47,25,249,200
89751723,0,108.0,7,159,12.0,0.0,1132,0,1128,0,0,4,42,35,70,50,114,100,289,250,347,160,311,120,98,60,51,25,247,200
89751723,1,3912.0,2,60,,0.0,9,0,0,0,9,0,42,35,70,50,114,100,289,250,347,160,311,120,98,60,51,25,247,200
89753412,0,35153.0,7,203,,13.0,86,27,32,3,5,19,42,35,67,50,100,100,281,13,344,160,319,120,92,60,46,25,253,200
89753412,1,14630.0,3,90,,0.0,110,0,67,0,0,43,42,35,67,50,100,100,281,13,344,160,319,120,92,60,46,25,253,200
89756356,0,6121.0,0,0,,0.0,4,0,0,4,0,0,42,35,69,50,100,100,293,250,358,160,315,120,94,60,49,25,246,200
89756356,1,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,69,50,100,100,293,250,358,160,315,120,94,60,49,25,246,200
89759890,0,8766.0,0,0,,0.0,90,0,0,0,0,90,41,35,75,50,100,100,293,250,354,160,311,120,98,60,48,25,248,200
89759890,1,3939.0,2,60,,0.0,9,0,0,0,9,0,41,35,75,50,100,100,293,250,354,160,311,120,98,60,48,25,248,200
89760421,0,43352.0,11,187,10.0,10.0,248,42,32,0,0,174,42,35,66,50,100,57,278,1,285,158,261,120,101,60,46,25,249,200
89760421,1,170133.0,12,303,7.0,14.0,131,0,21,44,0,66,42,35,66,50,100,57,278,1,285,158,261,120,101,60,46,25,249,200
89761024,0,32097.0,7,203,,13.0,89,28,32,4,5,20,41,35,76,50,100,58,278,1,279,160,268,120,94,60,55,25,246,200
89761024,1,180888.0,12,303,7.0,14.0,131,0,21,44,0,66,41,35,76,50,100,58,278,1,279,160,268,120,94,60,55,25,246,200
89765085,0,63882.0,11,180,10.0,10.0,173,16,41,18,0,98,42,35,68,50,100,100,278,1,231,78,285,120,103,60,51,25,249,200
89765085,1,45006.0,12,308,8.0,22.0,180,55,14,12,0,99,42,35,68,50,100,100,278,1,231,78,285,120,103,60,51,25,249,200
89765090,0,177611.0,12,303,7.0,14.0,131,0,21,44,0,66,42,35,67,50,100,58,278,1,295,160,258,120,112,60,53,25,239,177
89765090,1,32096.0,7,203,,13.0,87,26,32,4,5,20,42,35,67,50,100,58,278,1,295,160,258,120,112,60,53,25,239,177
89769197,0,48287.0,11,182,10.0,10.0,210,10,32,10,0,158,42,35,74,50,100,58,278,1,310,160,269,120,94,60,49,25,235,167
89769197,1,175119.0,12,303,7.0,14.0,131,0,21,44,0,66,42,35,74,50,100,58,278,1,310,160,269,120,94,60,49,25,235,167
89772768,0,47609.0,13,190,10.0,10.0,173,112,23,28,0,10,41,35,58,50,100,69,277,1,318,160,299,120,98,60,43,21,253,200
89772768,1,40149.0,11,274,0.0,10.0,275,0,41,0,0,234,41,35,58,50,100,69,277,1,318,160,299,120,98,60,43,21,253,200
89783954,0,3994.0,2,60,,0.0,9,0,0,0,9,0,42,35,68,50,100,100,293,250,340,160,314,120,102,60,52,25,248,200
89783954,1,5244.0,0,0,,0.0,10,10,0,0,0,0,42,35,68,50,100,100,293,250,340,160,314,120,102,60,52,25,248,200
89784512,0,78025.0,6,143,0.0,19.0,109,0,75,0,0,34,42,35,68,50,100,62,284,249,300,160,314,120,114,60,55,25,250,200
89784512,1,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,68,50,100,62,284,249,300,160,314,120,114,60,55,25,250,200
89786898,0,3939.0,2,60,,0.0,9,0,0,0,9,0,42,35,69,50,100,100,293,250,336,160,286,120,98,60,44,23,251,200
89786898,1,8503.0,0,0,,0.0,71,0,0,0,0,71,42,35,69,50,100,100,293,250,336,160,286,120,98,60,44,23,251,200
89786923,0,19209.0,6,167,,0.0,170,66,10,0,18,76,42,32,66,50,100,100,291,250,365,160,318,120,98,60,48,24,247,200
89786923,1,3000.0,0,0,,0.0,0,0,0,0,0,0,42,32,66,50,100,100,291,250,365,160,318,120,98,60,48,24,247,200
89789938,0,3809.0,2,60,,0.0,9,0,0,0,9,0,42,35,68,50,100,100,293,250,351,160,333,120,89,60,49,25,251,200
89789938,1,2330.0,4,40,,0.0,60,0,0,0,0,60,42,35,68,50,100,100,293,250,351,160,333,120,89,60,49,25,251,200
89796669,0,6259.0,0,0,,0.0,2,0,2,0,0,0,41,32,74,50,100,100,293,250,293,160,329,120,96,60,59,25,244,200
89796669,1,50380.0,6,128,13.0,19.0,40,31,0,9,0,0,41,32,74,50,100,100,293,250,293,160,329,120,96,60,59,25,244,200
89811161,0,61100.0,12,181,10.0,10.0,147,12,36,26,0,73,42,35,65,50,100,63,278,1,314,160,303,120,97,60,52,25,242,200
89811161,1,81762.0,8,218,7.0,14.0,73,12,13,5,9,34,42,35,65,50,100,63,278,1,314,160,303,120,97,60,52,25,242,200
89811221,0,27.0,7,7,0.0,0.0,20,0,2,0,0,18,42,35,68,50,100,100,293,250,340,160,318,120,100,60,50,25,253,200
89811221,1,3968.0,2,60,,0.0,9,0,0,0,9,0,42,35,68,50,100,100,293,250,340,160,318,120,100,60,50,25,253,200
89817962,0,306.0,5,122,0.0,0.0,403,26,188,0,154,35,42,35,73,50,100,100,293,250,347,160,324,120,86,47,50,25,246,200
89817962,1,2300.0,0,0,,0.0,30,30,0,0,0,0,42,35,73,50,100,100,293,250,347,160,324,120,86,47,50,25,246,200
89819678,0,50613.0,12,184,10.0,10.0,216,18,36,7,0,155,42,35,73,50,100,63,278,1,325,160,295,120,107,60,48,25,242,200
89819678,1,81745.0,12,280,7.0,19.0,98,0,18,53,0,27,42,35,73,50,100,63,278,1,325,160,295,120,107,60,48,25,242,200
89821467,0,154493.0,12,306,7.0,14.0,131,0,21,44,0,66,42,35,70,50,100,57,278,1,268,158,231,120,96,60,47,25,248,200
89821467,1,43420.0,13,184,10.0,10.0,247,64,32,0,0,151,42,35,70,50,100,57,278,1,268,158,231,120,96,60,47,25,248,200
89821479,0,80472.0,8,194,13.0,13.0,184,41,115,0,0,28,42,35,60,50,100,51,279,142,320,160,313,120,99,60,56,25,245,200
89821479,1,42985.0,7,203,,13.0,89,28,32,4,5,20,42,35,60,50,100,51,279,142,320,160,313,120,99,60,56,25,245,200
89822074,0,43413.0,12,191,10.0,10.0,195,24,24,19,0,128,42,35,75,50,100,93,277,1,332,160,273,120,94,60,45,25,247,200
89822074,1,78754.0,6,158,12.0,10.0,88,0,25,63,0,0,42,35,75,50,100,93,277,1,332,160,273,120,94,60,45,25,247,200
89823241,0,51855.0,2,59,,8.0,0,0,0,0,0,0,42,35,77,50,100,55,281,221,274,114,313,120,86,60,53,25,251,200
89823241,1,48968.0,7,203,,13.0,89,28,32,4,5,20,42,35,77,50,100,55,281,221,274,114,313,120,86,60,53,25,251,200
89825600,0,39182.0,2,60,,11.0,23,0,23,0,0,0,42,35,68,50,100,100,278,43,321,160,310,120,94,60,49,25,249,200
89825600,1,30006.0,7,203,,13.0,89,28,32,4,5,20,42,35,68,50,100,100,278,43,321,160,310,120,94,60,49,25,249,200
89825621,0,60281.0,8,215,10.0,12.0,186,0,8,16,0,162,42,35,74,50,100,100,278,183,295,160,303,120,96,60,48,23,246,200
89825621,1,44066.0,7,203,,13.0,90,27,34,3,4,22,42,35,74,50,100,100,278,183,295,160,303,120,96,60,48,23,246,200
89826164,0,178097.0,12,303,7.0,14.0,131,0,21,44,0,66,42,35,66,50,100,57,278,1,295,160,245,120,112,60,54,25,246,200
89826164,1,32073.0,7,203,,13.0,89,28,32,4,5,20,42,35,66,50,100,57,278,1,295,160,245,120,112,60,54,25,246,200
89826175,0,26458.0,7,203,,0.0,89,28,32,4,5,20,41,35,68,50,100,100,278,1,294,160,326,120,94,60,58,25,250,200
89826175,1,90786.0,8,232,11.0,11.0,59,0,59,0,0,0,41,35,68,50,100,100,278,1,294,160,326,120,94,60,58,25,250,200
89827950,0,83779.0,8,232,11.0,11.0,59,0,59,0,0,0,42,35,67,50,100,100,278,1,258,160,326,120,96,60,56,25,246,200
89827950,1,26706.0,7,203,,0.0,89,28,32,4,5,20,42,35,67,50,100,100,278,1,258,160,326,120,96,60,56,25,246,200
89829096,0,93722.0,12,322,10.0,15.0,108,0,4,37,0,67,42,35,75,50,100,57,278,13,297,160,292,120,101,60,52,25,240,200
89829096,1,63711.0,12,180,10.0,10.0,183,2,36,15,0,130,42,35,75,50,100,57,278,13,297,160,292,120,101,60,52,25,240,200
89829713,0,44566.0,12,283,11.0,10.0,130,0,43,38,0,49,42,35,71,50,101,91,278,13,332,160,291,120,86,60,49,23,249,200
89829713,1,20985.0,7,203,,0.0,89,28,32,4,5,20,42,35,71,50,101,91,278,13,332,160,291,120,86,60,49,23,249,200
89830265,0,90866.0,8,225,8.0,12.0,117,45,27,3,0,42,41,32,75,50,100,49,281,13,302,160,305,120,94,60,53,25,250,200
89830265,1,30735.0,7,203,,13.0,89,28,32,4,5,20,41,32,75,50,100,49,281,13,302,160,305,120,94,60,53,25,250,200
89832674,0,11505.0,3,90,0.0,0.0,263,263,0,0,0,0,38,23,64,50,100,100,293,250,336,160,308,120,101,60,48,25,253,200
89832674,1,2300.0,0,0,,0.0,30,30,0,0,0,0,38,23,64,50,100,100,293,250,336,160,308,120,101,60,48,25,253,200
89836149,0,145586.0,12,316,7.0,11.0,85,7,17,38,0,23,41,33,74,50,100,68,277,13,297,160,274,120,96,60,53,25,248,200
89836149,1,30588.0,7,203,,13.0,89,28,32,4,5,20,41,33,74,50,100,68,277,13,297,160,274,120,96,60,53,25,248,200
89836743,0,14685.0,6,169,,0.0,181,16,53,2,8,102,41,35,72,50,100,100,278,1,355,160,299,120,94,60,47,25,248,200
89836743,1,58805.0,14,185,10.0,10.0,137,12,30,30,0,65,41,35,72,50,100,100,278,1,355,160,299,120,94,60,47,25,248,200
89837949,0,76848.0,12,316,12.0,15.0,55,0,6,31,0,18,42,35,74,50,100,51,278,13,264,87,283,120,94,60,51,25,249,200
89837949,1,60630.0,12,182,10.0,10.0,182,7,34,16,0,125,42,35,74,50,100,51,278,13,264,87,283,120,94,60,51,25,249,200
89843886,0,79306.0,12,270,8.0,13.0,78,0,20,30,0,28,42,35,67,50,100,53,281,133,279,160,307,120,103,60,55,25,249,200
89843886,1,42634.0,7,203,,13.0,89,28,32,4,5,20,42,35,67,50,100,53,281,133,279,160,307,120,103,60,55,25,249,200
89845719,0,34518.0,11,191,10.0,10.0,228,60,27,8,0,133,41,35,70,50,100,83,277,1,315,160,280,120,96,60,45,25,253,200
89845719,1,50339.0,8,171,13.0,10.0,56,0,46,0,10,0,41,35,70,50,100,83,277,1,315,160,280,120,96,60,45,25,253,200
89845769,0,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,65,50,100,100,293,250,332,160,311,120,106,60,49,25,251,200
89845769,1,4068.0,2,60,,0.0,9,0,0,0,9,0,42,35,65,50,100,100,293,250,332,160,311,120,106,60,49,25,251,200
89849910,0,48950.0,7,203,,13.0,89,28,32,4,5,20,42,35,70,50,100,80,281,221,339,160,319,120,92,60,50,22,246,200
89849910,1,29044.0,7,117,0.0,0.0,160,0,2,1,0,157,42,35,70,50,100,80,281,221,339,160,319,120,92,60,50,22,246,200
89855274,0,12972.0,4,77,14.0,0.0,243,19,106,0,0,118,42,35,68,50,117,100,278,10,324,160,310,120,92,60,48,25,253,200
89855274,1,30138.0,7,203,,13.0,87,26,32,4,5,20,42,35,68,50,117,100,278,10,324,160,310,120,92,60,48,25,253,200
89855877,0,15235.0,7,203,,0.0,89,28,32,4,5,20,42,35,71,50,100,86,277,1,327,160,329,120,103,60,53,25,250,200
89855877,1,53319.0,6,155,11.0,10.0,48,0,37,0,11,0,42,35,71,50,100,86,277,1,327,160,329,120,103,60,53,25,250,200
89856444,0,31091.0,7,203,,13.0,93,29,34,4,5,21,42,35,74,50,100,57,278,7,280,160,208,120,96,60,53,25,248,200
89856444,1,163632.0,12,306,7.0,14.0,131,0,21,44,0,66,42,35,74,50,100,57,278,7,280,160,208,120,96,60,53,25,248,200
89858286,0,56675.0,12,180,10.0,10.0,162,11,36,24,0,91,42,35,66,50,100,38,278,1,271,158,297,120,107,60,51,25,250,200
89858286,1,70813.0,12,327,9.0,11.0,76,0,36,0,0,40,42,35,66,50,100,38,278,1,271,158,297,120,107,60,51,25,250,200
89859412,0,57915.0,11,176,10.0,10.0,205,30,41,4,0,130,41,34,68,50,100,80,278,13,346,160,275,120,103,60,45,25,249,200
89859412,1,87989.0,12,280,9.0,19.0,114,0,12,30,0,72,41,34,68,50,100,80,278,13,346,160,275,120,103,60,45,25,249,200
89868912,0,25975.0,7,203,,0.0,89,28,32,4,5,20,41,35,76,50,100,100,277,13,336,160,306,120,92,60,45,23,252,200
89868912,1,30483.0,6,168,,10.0,137,0,26,0,0,111,41,35,76,50,100,100,277,13,336,160,306,120,92,60,45,23,252,200
89871928,0,55878.0,10,290,10.0,11.0,162,128,34,0,0,0,41,26,51,42,100,37,278,13,320,160,310,120,109,60,56,25,251,200
89871928,1,31130.0,7,203,,13.0,89,28,32,4,5,20,41,26,51,42,100,37,278,13,320,160,310,120,109,60,56,25,251,200
89872488,0,49997.0,11,182,10.0,10.0,206,22,32,9,0,143,42,35,65,50,100,100,278,1,320,160,302,120,103,60,50,25,247,200
89872488,1,58694.0,8,240,11.0,11.0,58,0,58,0,0,0,42,35,65,50,100,100,278,1,320,160,302,120,103,60,50,25,247,200
89873677,0,39761.0,7,203,,13.0,87,26,32,4,5,20,42,35,67,50,100,100,280,133,329,160,303,120,96,60,46,23,249,200
89873677,1,49449.0,8,199,9.0,11.0,119,0,9,0,0,110,42,35,67,50,100,100,280,133,329,160,303,120,96,60,46,23,249,200
89874917,0,61020.0,13,189,10.0,10.0,176,18,27,25,0,106,42,35,73,50,100,57,278,1,301,160,302,120,105,60,50,25,247,200
89874917,1,72197.0,12,319,8.0,17.0,77,6,29,14,0,28,42,35,73,50,100,57,278,1,301,160,302,120,105,60,50,25,247,200
89877845,0,47513.0,7,203,,13.0,89,28,32,4,5,20,42,35,69,50,101,100,278,201,344,160,335,120,96,60,48,25,248,200
89877845,1,4079.0,1,30,,0.0,6,0,6,0,0,0,42,35,69,50,101,100,278,201,344,160,335,120,96,60,48,25,248,200
89879672,0,3912.0,2,60,,0.0,9,0,0,0,9,0,42,35,71,50,100,100,293,250,324,160,321,120,98,60,49,25,252,200
89879672,1,3368.0,0,0,,0.0,15,0,0,0,0,15,42,35,71,50,100,100,293,250,324,160,321,120,98,60,49,25,252,200
89882034,0,46592.0,12,188,10.0,10.0,249,52,33,1,0,163,42,35,73,50,100,47,278,1,289,160,294,120,94,60,47,25,238,198
89882034,1,117137.0,13,307,8.0,14.0,116,6,13,40,0,57,42,35,73,50,100,47,278,1,289,160,294,120,94,60,47,25,238,198
89883841,0,78408.0,7,209,6.0,11.0,111,0,15,0,0,96,42,35,65,50,100,48,278,7,330,160,289,120,101,60,47,25,248,200
89883841,1,58065.0,11,180,10.0,10.0,164,39,37,21,0,67,42,35,65,50,100,48,278,7,330,160,289,120,101,60,47,25,248,200
89884476,0,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,68,50,100,100,293,250,354,160,324,120,96,60,50,25,246,200
89884476,1,3000.0,0,0,,0.0,0,0,0,0,0,0,42,35,68,50,100,100,293,250,354,160,324,120,96,60,50,25,246,200
89886897,0,2946.0,7,163,0.0,0.0,37,0,0,10,12,15,42,35,64,50,100,100,293,250,351,160,307,120,107,60,50,25,248,200
89886897,1,4103.0,2,60,,0.0,9,0,0,0,9,0,42,35,64,50,100,100,293,250,351,160,307,120,107,60,50,25,248,200
89887452,0,45457.0,5,140,11.0,11.0,35,0,5,30,0,0,42,35,68,50,100,80,278,189,340,160,272,120,99,60,52,25,251,200
89887452,1,46143.0,7,203,,13.0,89,28,32,4,5,20,42,35,68,50,100,80,278,189,340,160,272,120,99,60,52,25,251,200
89888100,0,25364.0,7,203,,0.0,89,28,32,4,5,20,42,35,51,43,100,59,278,10,328,160,292,120,103,60,51,25,252,200
89888100,1,36754.0,5,140,8.0,11.0,38,0,38,0,0,0,42,35,51,43,100,59,278,10,328,160,292,120,103,60,51,25,252,200
89888717,0,23583.0,7,203,,0.0,89,28,32,4,5,20,42,35,70,50,100,91,278,1,328,160,324,120,99,60,48,24,250,200
89888717,1,36020.0,8,156,0.0,12.0,91,0,34,7,0,50,42,35,70,50,100,91,278,1,328,160,324,120,99,60,48,24,250,200
89891691,0,63172.0,13,180,10.0,10.0,167,105,41,21,0,0,42,35,66,50,100,100,278,7,328,160,296,120,107,60,31,21,252,200
89891691,1,11535.0,7,210,,0.0,326,0,0,0,0,326,42,35,66,50,100,100,278,7,328,160,296,120,107,60,31,21,252,200
89891736,0,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,75,50,100,100,293,250,336,160,330,120,98,60,52,25,247,200
89891736,1,5677.0,1,30,,0.0,43,0,0,0,43,0,42,35,75,50,100,100,293,250,336,160,330,120,98,60,52,25,247,200
89895358,0,23236.0,7,203,,0.0,89,28,32,4,5,20,42,26,64,50,100,100,278,1,358,160,305,120,99,60,43,24,247,200
89895358,1,46892.0,12,320,0.0,10.0,359,123,41,18,0,177,42,26,64,50,100,100,278,1,358,160,305,120,99,60,43,24,247,200
89897157,0,53677.0,12,193,10.0,10.0,257,32,26,5,0,194,42,35,56,50,100,31,278,7,312,160,298,120,103,60,48,25,249,200
89897157,1,87615.0,9,223,6.0,12.0,28,0,28,0,0,0,42,35,56,50,100,31,278,7,312,160,298,120,103,60,48,25,249,200
89897193,0,6247.0,0,0,,0.0,2,0,2,0,0,0,42,35,70,50,100,100,292,250,344,160,290,120,98,60,49,25,250,200
89897193,1,6087.0,0,0,,0.0,3,0,3,0,0,0,42,35,70,50,100,100,292,250,344,160,290,120,98,60,49,25,250,200
89897202,0,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,73,50,101,100,293,250,336,160,301,120,90,60,49,25,246,200
89897202,1,9892.0,4,120,9.0,0.0,223,0,0,0,67,156,42,35,73,50,101,100,293,250,336,160,301,120,90,60,49,25,246,200
89897203,0,3000.0,0,0,,0.0,0,0,0,0,0,0,41,35,70,50,100,100,290,250,347,160,308,120,101,60,50,25,252,200
89897203,1,19348.0,3,64,,0.0,91,23,10,0,0,58,41,35,70,50,100,100,290,250,347,160,308,120,101,60,50,25,252,200
89898388,0,35232.0,7,203,,13.0,89,28,35,2,4,20,42,30,68,50,100,100,281,46,344,160,305,120,90,60,43,22,252,200
89898388,1,27284.0,4,115,,0.0,128,46,22,2,0,58,42,30,68,50,100,100,281,46,344,160,305,120,90,60,43,22,252,200
89898417,0,23590.0,10,270,10.0,0.0,257,72,52,19,50,64,42,33,66,50,100,96,277,13,354,160,315,120,74,60,47,24,250,200
89898417,1,26218.0,7,203,,0.0,89,28,32,4,5,20,42,33,66,50,100,96,277,13,354,160,315,120,74,60,47,24,250,200
89902119,0,26559.0,7,203,,0.0,89,28,32,4,5,20,42,35,68,50,100,100,278,13,336,160,332,120,94,60,36,21,250,200
89902119,1,32604.0,8,240,0.0,10.0,215,0,29,0,0,186,42,35,68,50,100,100,278,13,336,160,332,120,94,60,36,21,250,200
89902736,0,4018.0,2,60,,0.0,9,0,0,0,9,0,42,35,66,50,100,100,293,250,328,160,297,120,104,60,49,25,251,200
89902736,1,7071.0,0,0,,0.0,70,70,0,0,0,0,42,35,66,50,100,100,293,250,328,160,297,120,104,60,49,25,251,200
89902738,0,3784.0,2,60,,0.0,9,0,0,0,9,0,40,25,67,50,100,100,293,250,351,160,327,120,87,60,49,25,250,200
89902738,1,10392.0,3,90,,0.0,187,187,0,0,0,0,40,25,67,50,100,100,293,250,351,160,327,120,87,60,49,25,250,200
89903302,0,9513.0,8,240,10.0,0.0,281,62,0,38,52,129,42,35,71,50,100,100,281,214,320,160,291,120,79,52,47,23,251,200
89903302,1,48355.0,7,203,,13.0,85,26,32,4,4,19,42,35,71,50,100,100,281,214,320,160,291,120,79,52,47,23,251,200
89903947,0,75747.0,14,178,10.0,11.0,120,5,41,39,0,35,42,35,68,50,100,100,278,120,354,160,316,120,92,60,47,25,248,200
89903947,1,4462.0,3,59,6.0,0.0,186,0,0,0,63,123,42,35,68,50,100,100,278,120,354,160,316,120,92,60,47,25,248,200
89905165,0,29216.0,7,203,,0.0,89,28,32,4,5,20,42,35,73,50,100,70,278,13,301,160,293,120,90,60,52,23,250,200
89905165,1,106577.0,12,250,10.0,18.0,121,0,28,32,0,61,42,35,73,50,100,70,278,13,301,160,293,120,90,60,52,23,250,200
89907036,0,50228.0,14,320,6.0,10.0,108,11,25,7,1,64,42,35,61,47,100,39,278,1,298,160,297,120,102,60,49,25,245,200
89907036,1,51958.0,11,181,10.0,10.0,195,48,34,14,0,99,42,35,61,47,100,39,278,1,298,160,297,120,102,60,49,25,245,200
89910096,0,60500.0,10,280,0.0,15.0,122,0,10,19,0,93,42,35,77,50,100,88,278,48,306,152,308,120,98,60,49,25,243,200
89910096,1,66234.0,11,178,10.0,11.0,171,10,37,22,0,102,42,35,77,50,100,88,278,48,306,152,308,120,98,60,49,25,243,200
89913827,0,58466.0,6,142,8.0,11.0,118,34,47,10,6,21,41,34,73,50,100,79,278,13,334,160,308,120,91,60,52,25,251,200
89913827,1,28453.0,7,203,,0.0,89,28,32,4,5,20,41,34,73,50,100,79,278,13,334,160,308,120,91,60,52,25,251,200
89915074,0,3784.0,2,60,,0.0,9,0,0,0,9,0,42,35,76,50,100,100,284,247,336,160,314,120,87,60,49,25,247,200
89915074,1,26006.0,0,0,,0.0,56,3,24,0,0,29,42,35,76,50,100,100,284,247,336,160,314,120,87,60,49,25,247,200
89917547,0,11853.0,4,108,,0.0,284,0,0,0,0,284,42,35,73,50,100,100,293,250,311,160,304,120,98,60,37,21,251,200
89917547,1,6259.0,0,0,,0.0,2,0,2,0,0,0,42,35,73,50,100,100,293,250,311,160,304,120,98,60,37,21,251,200
89921860,0,47431.0,7,203,,13.0,89,28,32,4,5,20,42,35,64,50,100,67,281,198,325,160,309,120,94,60,50,25,250,200
89921860,1,41528.0,12,280,10.0,17.0,55,0,7,2,0,46,42,35,64,50,100,67,281,198,325,160,309,120,94,60,50,25,250,200
89925021,0,2300.0,0,0,,0.0,30,30,0,0,0,0,42,35,70,50,100,100,293,250,344,160,324,120,98,60,49,25,251,200
89925021,1,905.0,2,38,,0.0,45,0,0,0,45,0,42,35,70,50,100,100,293,250,344,160,324,120,98,60,49,25,251,200
89926247,0,23877.0,8,232,7.0,0.0,199,138,11,10,0,40,41,29,73,50,100,100,288,250,336,160,329,120,96,60,49,25,247,200
